ID,Age_Years,Gender,Marital_Status,Education,Employment,Account_Tenure_Months,Account_Balance,Transaction_Frequency,Product_Count,Number_of_Complaints,Satisfaction_Rate,Support_Calls,Email_Subscription,Has_Credit_Card,Churn_Status,Customer_Value_Score,Engagement_Level,Risk_Profile
CUST2909,35,Female,Married,University,Employed,153,216557,5,2,0,0.8,0,0,0,1,0.328,Low,Low_Risk
CUST2793,48,Male,Married,Primary,Self-employed,46,228719,22,3,0,0.8,3,1,0,1,0.328,High,Low_Risk
CUST2640,32,Female,Married,Primary,Employed,122,260116,9,4,0,0.96,0,1,1,1,0.328,Medium,Low_Risk
CUST1445,27,Female,Single,Secondary,Employed,87,33639,20,2,0,0.53,2,1,1,1,0.328,Medium,Low_Risk
CUST1536,44,Male,Married,University,Employed,122,89651,13,1,0,0.61,2,0,0,1,0.328,Low,Low_Risk
CUST1789,33,Male,Divorced,Secondary,Self-employed,123,77007,13,2,1,0.64,4,1,1,1,0.327,Medium,Medium_Risk
CUST0987,24,Male,Married,Secondary,Employed,128,45495,13,2,0,0.74,1,1,1,1,0.327,Medium,Low_Risk
CUST2882,18,Male,Married,Secondary,Employed,13,707803,16,1,0,0.86,1,1,0,1,0.327,Low,Low_Risk
CUST1869,28,Male,Married,Secondary,Employed,109,89959,15,1,0,0.87,2,1,1,1,0.327,Low,Low_Risk
CUST2117,32,Female,Single,Primary,Self-employed,72,344301,15,3,0,0.68,3,1,0,1,0.327,Medium,Low_Risk
CUST1059,45,Male,Single,University,Employed,91,86642,18,2,0,0.54,0,0,0,1,0.327,Medium,Low_Risk
CUST1464,35,Male,Single,,Self-employed,121,48838,14,3,0,0.72,1,0,1,1,0.327,Medium,Low_Risk
CUST0222,42,Female,Single,Primary,Employed,31,583766,16,4,0,0.63,1,1,0,1,0.327,Medium,Low_Risk
CUST0625,39,Female,Single,Primary,Employed,79,211547,17,2,0,0.74,0,1,1,1,0.327,Medium,Low_Risk
CUST0817,41,Female,Married,Secondary,Self-employed,128,928,14,1,0,0.82,2,0,0,1,0.327,Low,Low_Risk
CUST1658,28,Female,Married,Secondary,Self-employed,81,241999,16,2,0,0.57,2,1,0,1,0.327,Medium,Low_Risk
CUST2513,46,Male,Married,University,Employed,132,103705,11,1,0,0.86,1,0,0,1,0.327,Low,Low_Risk
CUST2181,27,Female,Married,University,Employed,128,39243,13,1,1,0.79,1,1,0,1,0.326,Low,Low_Risk
CUST2067,37,Female,Married,University,Employed,146,88270,9,1,0,0.74,0,1,1,1,0.326,Low,Low_Risk
CUST1590,18,Female,Married,University,Employed,27,439856,20,1,1,0.88,1,0,0,1,0.326,Medium,Low_Risk
CUST0136,27,Female,Married,Secondary,Employed,144,58703,10,4,1,0.81,1,1,0,1,0.326,Medium,Low_Risk
CUST1450,34,Female,Married,University,Employed,17,79960,30,2,0,0.91,1,0,0,1,0.325,High,Low_Risk
CUST2693,29,Female,Single,Secondary,Employed,79,76640,20,2,0,0.64,4,0,0,1,0.325,Medium,Low_Risk
CUST0282,29,Male,Divorced,Secondary,Employed,62,106752,22,1,0,0.81,0,0,0,1,0.325,Medium,Low_Risk
CUST0269,25,Male,Married,Secondary,Employed,60,248654,19,1,0,0.59,0,1,0,1,0.325,Medium,Low_Risk
CUST1637,26,Male,Single,Secondary,Self-employed,133,45056,12,3,0,0.63,1,1,1,1,0.325,Medium,Low_Risk
CUST2570,32,Female,Married,University,Employed,136,23913,12,3,0,0.91,2,1,0,1,0.325,Medium,Low_Risk
CUST1590,49,Female,Divorced,Primary,Self-employed,119,55293,14,1,0,0.82,1,0,0,1,0.325,Low,Low_Risk
CUST2638,59,Female,Married,Secondary,Employed,86,26773,20,1,0,0.7,0,0,1,1,0.325,Medium,Low_Risk
CUST0191,34,Male,Single,Secondary,Self-employed,72,80195,21,3,0,0.98,1,0,1,1,0.325,Medium,Low_Risk
CUST0625,37,Female,Married,Primary,Employed,79,371112,13,2,0,0.97,1,1,0,1,0.324,Medium,Low_Risk
CUST0290,31,Female,Married,Secondary,Employed,77,126975,19,2,0,0.99,2,1,0,1,0.324,Medium,Low_Risk
CUST2545,35,Male,Married,,Unemployed,132,6547,13,1,0,0.79,2,0,0,1,0.324,Low,Low_Risk
CUST1518,40,Male,Single,Secondary,Employed,137,12543,12,4,0,0.83,2,1,0,1,0.324,Medium,Low_Risk
CUST2390,27,Female,Married,Primary,Employed,56,19642,25,4,1,0.92,1,1,0,1,0.324,High,Low_Risk
CUST0789,34,Male,Single,University,Employed,79,327667,14,1,0,0.69,1,1,0,1,0.324,Low,Low_Risk
CUST2623,44,Female,Married,Secondary,Self-employed,118,14538,15,3,0,0.79,1,1,0,1,0.324,Medium,Low_Risk
CUST1547,32,Male,Single,University,Employed,134,72787,11,2,0,0.99,0,1,0,1,0.323,Low,Low_Risk
CUST0717,18,Male,Married,University,Employed,123,63040,13,1,0,0.69,0,1,0,1,0.323,Low,Low_Risk
CUST1838,26,Female,Single,University,Employed,114,251567,10,1,0,0.81,2,0,0,1,0.323,Low,Low_Risk
CUST2900,46,Male,Single,Primary,Employed,163,86136,6,4,0,0.56,1,1,0,1,0.323,Medium,Low_Risk
CUST1858,51,Male,Single,Secondary,Employed,70,173993,19,2,0,0.61,1,0,1,1,0.323,Medium,Low_Risk
CUST1849,33,Female,Married,Primary,Employed,124,56061,13,3,0,0.73,0,1,0,1,0.323,Medium,Low_Risk
CUST0756,43,Female,Married,Primary,Employed,41,26892,27,2,0,0.8,1,1,0,1,0.322,High,Low_Risk
CUST0719,26,Female,Married,Primary,Employed,120,37061,14,1,0,0.77,0,1,0,1,0.322,Low,Low_Risk
CUST1977,31,Male,Married,Secondary,Unemployed,135,19778,12,2,0,0.52,0,1,0,1,0.322,Low,Low_Risk
CUST2499,35,Male,Single,,Self-employed,130,96070,11,3,0,0.52,1,1,1,1,0.322,Medium,Low_Risk
CUST1053,36,Female,Married,Secondary,Self-employed,85,65262,19,4,0,0.74,1,1,1,1,0.322,High,Low_Risk
CUST0877,46,Female,Single,,Employed,162,2586,8,2,0,0.82,0,1,0,1,0.322,Low,Low_Risk
CUST0174,35,Female,Married,University,Employed,54,577890,12,1,1,0.52,1,1,0,1,0.322,Low,Low_Risk
CUST2157,36,Female,Married,,Employed,104,62124,16,1,0,0.59,2,1,0,1,0.322,Low,Low_Risk
CUST1743,52,Female,Married,,Self-employed,82,172282,17,1,0,0.95,0,1,0,1,0.322,Low,Low_Risk
CUST1079,34,Male,Married,Secondary,Employed,87,47256,19,3,0,0.87,0,0,0,1,0.321,Medium,Low_Risk
CUST2859,43,Male,Married,Primary,Self-employed,111,51529,15,3,0,0.88,3,0,1,1,0.321,Medium,Low_Risk
CUST1081,30,Male,Single,Secondary,Employed,59,453176,14,3,0,0.73,0,1,0,1,0.321,Medium,Low_Risk
CUST1317,51,Male,Single,Secondary,Employed,98,269913,12,1,0,0.92,3,1,0,1,0.321,Low,Low_Risk
CUST1350,20,Male,Single,Secondary,Employed,79,101076,19,1,0,0.95,3,1,0,1,0.321,Medium,Low_Risk
CUST1625,29,Female,Married,Primary,Self-employed,22,367096,22,2,0,0.7,0,1,0,1,0.321,Medium,Low_Risk
CUST1035,27,Male,Married,,Unemployed,74,179794,18,2,0,0.7,1,1,0,1,0.321,Medium,Low_Risk
CUST0056,38,Female,Married,University,Employed,109,109090,14,1,0,0.6,1,0,0,1,0.321,Low,Low_Risk
CUST2293,39,Male,Married,Secondary,Employed,123,10751,14,2,0,0.91,2,1,0,1,0.321,Medium,Low_Risk
CUST1141,18,Female,Divorced,,Employed,145,28915,10,1,0,0.71,3,1,0,1,0.321,Low,Low_Risk
CUST0041,34,Female,Married,,Employed,112,1996,16,1,0,0.81,1,0,0,1,0.321,Low,Low_Risk
CUST1073,49,Male,Divorced,Primary,Employed,90,277660,13,4,0,0.56,1,1,1,1,0.32,Medium,Low_Risk
CUST0898,31,Female,Single,University,Employed,100,165725,14,2,0,0.8,2,1,0,1,0.32,Medium,Low_Risk
CUST2894,46,Male,Married,,Self-employed,114,237740,10,2,0,0.83,1,0,1,1,0.32,Low,Low_Risk
CUST0972,46,Male,Married,Secondary,Employed,127,20671,13,2,0,0.58,0,0,0,1,0.32,Medium,Low_Risk
CUST2655,29,Female,Divorced,Secondary,Employed,135,50696,11,1,0,0.75,0,1,1,1,0.32,Low,Low_Risk
CUST0010,23,Female,Married,Primary,Employed,125,35001,13,1,1,0.77,0,0,1,1,0.32,Low,Low_Risk
CUST2847,27,Male,Single,University,Self-employed,86,5134,20,1,0,0.83,2,0,0,1,0.319,Medium,Low_Risk
CUST2908,35,Female,Single,,Employed,81,251947,15,1,0,0.64,2,1,0,1,0.319,Low,Low_Risk
CUST0469,45,Female,Single,Secondary,Self-employed,80,129389,18,1,0,0.77,0,0,0,1,0.319,Medium,Low_Risk
CUST0193,33,Male,Married,University,Employed,121,17752,14,1,0,0.87,2,1,1,1,0.319,Low,Low_Risk
CUST1524,35,Female,Married,Secondary,Employed,78,144601,18,2,0,0.95,2,1,0,1,0.319,Medium,Low_Risk
CUST2468,28,Female,Single,Secondary,Unemployed,99,126012,15,1,0,0.59,1,1,0,1,0.319,Low,Low_Risk
CUST1098,36,Male,Married,Secondary,Employed,104,90816,15,1,0,0.59,1,0,0,1,0.319,Low,Low_Risk
CUST0822,33,Female,Single,Primary,Unemployed,112,120752,13,1,0,0.89,2,0,0,1,0.319,Low,Low_Risk
CUST1022,40,Male,Single,,Self-employed,94,287315,12,1,0,0.71,0,1,1,1,0.319,Low,Low_Risk
CUST2624,20,Female,Single,Secondary,Self-employed,120,63859,13,4,0,0.87,0,0,0,1,0.318,Medium,Low_Risk
CUST2121,38,Male,Married,Primary,Unemployed,114,19404,15,1,0,0.92,2,0,0,1,0.318,Low,Low_Risk
CUST1146,47,Male,Single,University,Employed,99,78222,16,2,0,0.82,2,1,0,1,0.318,Medium,Low_Risk
CUST0030,21,Male,Divorced,Primary,Self-employed,100,243651,12,1,0,0.93,2,1,1,1,0.318,Low,Low_Risk
CUST2359,26,Male,Divorced,Primary,Unemployed,126,146819,10,1,0,0.69,2,1,0,1,0.318,Low,Low_Risk
CUST1296,18,Male,Married,Secondary,Self-employed,115,54610,14,2,0,0.59,1,0,0,1,0.318,Medium,Low_Risk
CUST2127,43,Female,Married,Primary,Employed,114,18660,15,3,0,0.6,0,1,0,1,0.318,Medium,Low_Risk
CUST0030,39,Male,Divorced,Secondary,Employed,108,188324,12,4,1,0.55,1,1,1,1,0.318,Medium,Low_Risk
CUST0058,47,Female,Single,Primary,Self-employed,91,92213,17,1,1,0.52,3,1,0,1,0.318,Low,Medium_Risk
CUST1754,34,Female,Single,Primary,Employed,84,138442,17,1,0,0.72,1,1,0,1,0.318,Low,Low_Risk
CUST1981,31,Female,Married,,Unemployed,24,252091,24,2,0,0.75,2,0,0,1,0.317,Medium,Low_Risk
CUST0119,29,Male,Married,Secondary,Employed,78,303607,14,1,0,0.68,0,1,1,1,0.317,Low,Low_Risk
CUST1874,46,Male,Married,University,Employed,125,64767,12,1,0,0.52,0,1,0,1,0.317,Low,Low_Risk
CUST1843,23,Female,Married,Secondary,Employed,97,46029,17,2,0,0.83,0,1,0,1,0.317,Medium,Low_Risk
CUST1434,37,Female,Married,Secondary,Employed,80,121904,18,1,0,0.87,2,1,1,1,0.317,Medium,Low_Risk
CUST0627,36,Male,Single,Primary,Self-employed,49,291972,19,2,0,0.54,0,1,1,1,0.317,Medium,Low_Risk
CUST2719,39,Female,Married,Primary,Unemployed,63,20049,23,1,0,0.78,0,0,1,1,0.316,Medium,Low_Risk
CUST0981,44,Female,Single,Primary,Employed,117,76125,13,3,1,0.86,3,1,1,1,0.316,Medium,Medium_Risk
CUST0481,39,Female,Married,Primary,Self-employed,107,16176,16,1,0,0.81,2,1,0,1,0.316,Low,Low_Risk
CUST1964,29,Male,Married,Secondary,Employed,59,175902,20,2,0,0.93,0,1,0,1,0.316,Medium,Low_Risk
CUST0866,18,Male,Single,Primary,Employed,109,46497,15,1,0,0.83,0,0,1,1,0.316,Low,Low_Risk
CUST0553,25,Female,Married,Secondary,Employed,106,109802,14,4,1,0.7,0,1,0,1,0.316,Medium,Low_Risk
CUST1736,24,Female,Single,Secondary,Employed,116,208858,10,1,0,0.85,3,1,0,1,0.316,Low,Low_Risk
CUST0108,35,Female,Single,Secondary,Employed,50,361888,17,1,0,0.53,0,1,1,1,0.315,Low,Low_Risk
CUST1349,40,Male,Single,Secondary,Self-employed,66,123244,20,1,0,0.64,0,0,1,1,0.315,Medium,Low_Risk
CUST0116,31,Male,Married,University,Employed,74,68505,20,2,0,0.62,0,1,1,1,0.315,Medium,Low_Risk
CUST0564,24,Male,Divorced,Primary,Employed,118,149075,11,1,0,0.57,1,0,0,1,0.315,Low,Low_Risk
CUST0132,61,Female,Single,Secondary,Employed,87,64324,18,1,0,0.6,1,1,0,1,0.315,Medium,Low_Risk
CUST1112,39,Male,Single,Secondary,Unemployed,85,77845,18,2,0,0.7,1,1,0,1,0.315,Medium,Low_Risk
CUST0662,34,Male,Single,Secondary,Self-employed,111,69393,14,1,0,0.53,2,0,0,1,0.315,Low,Low_Risk
CUST0050,31,Male,Single,Primary,Employed,62,108609,21,1,2,0.55,1,0,1,1,0.315,Medium,Medium_Risk
CUST2992,40,Male,Married,,Unemployed,56,490415,13,1,0,1.0,2,1,1,1,0.315,Low,Low_Risk
CUST0506,31,Male,Married,Secondary,Employed,75,186329,17,3,0,0.62,2,0,1,1,0.314,Medium,Low_Risk
CUST0779,40,Male,Married,,Employed,65,171135,19,2,1,0.88,0,0,1,1,0.314,Medium,Low_Risk
CUST0239,50,Female,Married,Primary,Employed,126,259188,7,3,0,0.55,1,1,0,1,0.314,Low,Low_Risk
CUST1058,21,Female,Married,University,Self-employed,6,362736,24,1,0,0.76,3,0,0,1,0.314,Medium,Low_Risk
CUST0796,42,Female,Single,University,Self-employed,21,729955,13,4,1,0.79,0,0,0,1,0.314,Medium,Low_Risk
CUST2255,51,Female,Married,Secondary,Employed,90,210366,14,4,0,0.94,1,0,1,1,0.314,Medium,Low_Risk
CUST2346,53,Male,Single,,Employed,61,113879,21,4,0,0.53,0,1,0,1,0.314,High,Low_Risk
CUST0002,27,Female,Married,,Self-employed,102,83647,15,3,0,0.91,0,0,1,1,0.314,Medium,Low_Risk
CUST2983,37,Female,Single,Primary,Unemployed,56,188184,20,1,0,0.98,2,0,0,1,0.314,Medium,Low_Risk
CUST1485,45,Male,Single,Primary,Employed,67,69277,21,3,2,0.57,2,0,0,1,0.314,Medium,Medium_Risk
CUST0617,43,Male,Single,Secondary,Self-employed,98,70294,16,1,0,0.83,0,1,1,1,0.314,Low,Low_Risk
CUST2022,34,Female,Married,Secondary,Employed,99,14958,17,1,0,0.57,1,1,1,1,0.313,Low,Low_Risk
CUST0121,31,Male,Married,Primary,Self-employed,49,571594,12,3,0,0.53,3,1,0,1,0.313,Medium,Low_Risk
CUST2917,41,Male,Single,Primary,Employed,35,542443,15,1,0,0.69,0,0,1,1,0.313,Low,Low_Risk
CUST0340,30,Female,Married,Primary,Self-employed,90,77243,17,1,0,0.5,1,1,1,1,0.313,Low,Low_Risk
CUST2187,28,Male,Single,Primary,Self-employed,76,133503,18,3,1,0.7,1,0,0,1,0.313,Medium,Low_Risk
CUST2077,40,Male,Married,Secondary,Employed,45,303387,19,4,2,0.97,1,1,0,1,0.313,High,Medium_Risk
CUST2983,34,Male,Single,Secondary,Employed,100,92746,15,3,0,0.75,0,1,0,1,0.313,Medium,Low_Risk
CUST1259,48,Female,Married,University,Employed,97,71981,16,4,0,0.82,0,0,1,1,0.313,Medium,Low_Risk
CUST0204,40,Female,Single,,Self-employed,91,73133,17,1,0,0.79,1,0,0,1,0.313,Low,Low_Risk
CUST0328,25,Male,Married,Secondary,Self-employed,114,166949,11,2,1,0.78,0,0,1,1,0.313,Low,Low_Risk
CUST1506,35,Female,Married,Primary,Employed,112,225929,10,4,0,0.83,0,0,1,1,0.313,Medium,Low_Risk
CUST1397,28,Male,Single,Primary,Self-employed,61,187641,19,2,0,0.87,0,1,0,1,0.312,Medium,Low_Risk
CUST1761,31,Female,Married,,Employed,107,125871,13,3,1,0.88,1,1,0,1,0.312,Medium,Low_Risk
CUST2742,34,Male,Married,Primary,Employed,95,41151,17,1,0,0.75,1,1,0,1,0.312,Low,Low_Risk
CUST2391,47,Female,Married,Primary,Employed,78,112964,18,1,0,0.84,0,1,0,1,0.312,Medium,Low_Risk
CUST0438,51,Female,Married,Secondary,Self-employed,104,21706,16,1,0,0.67,1,0,0,1,0.312,Low,Low_Risk
CUST0229,43,Male,Single,Primary,Self-employed,63,175325,19,2,0,0.57,0,0,0,1,0.312,Medium,Low_Risk
CUST2609,48,Female,Single,Primary,Employed,69,345462,14,1,0,0.51,2,0,0,1,0.312,Low,Low_Risk
CUST0094,38,Female,Single,Primary,Employed,100,260075,11,1,0,0.64,1,0,0,1,0.312,Low,Low_Risk
CUST2687,33,Male,Single,Secondary,Self-employed,124,9374,13,3,0,0.99,0,0,1,1,0.312,Medium,Low_Risk
CUST1370,33,Female,Single,Primary,Employed,36,191332,23,1,0,0.95,3,1,0,1,0.312,Medium,Low_Risk
CUST1021,33,Female,Single,Secondary,Self-employed,113,41997,14,4,0,0.8,3,0,1,1,0.312,Medium,Low_Risk
CUST0891,43,Female,Married,Secondary,Unemployed,82,507217,8,2,3,0.76,1,1,1,1,0.311,Low,Medium_Risk
CUST1042,48,Female,Single,Secondary,Employed,75,45845,20,1,1,0.66,1,1,0,1,0.311,Medium,Low_Risk
CUST1621,24,Female,Single,Secondary,Employed,71,29432,21,4,0,0.69,3,1,0,1,0.311,High,Low_Risk
CUST0750,58,Female,Single,Secondary,Employed,58,250265,18,1,0,0.62,4,1,0,1,0.311,Medium,Low_Risk
CUST1564,25,Female,Married,Secondary,Self-employed,72,323459,14,2,0,0.77,3,1,0,1,0.311,Medium,Low_Risk
CUST1607,32,Male,Single,Primary,Employed,94,339247,10,3,0,0.93,2,1,0,1,0.311,Medium,Low_Risk
CUST2217,32,Female,Single,,Employed,74,95609,19,4,0,0.77,0,0,0,1,0.311,High,Low_Risk
CUST0894,35,Female,Married,Primary,Employed,74,139552,18,1,1,0.64,3,1,0,1,0.311,Medium,Medium_Risk
CUST0128,51,Male,Single,Secondary,Self-employed,98,102182,15,3,0,0.94,4,0,0,1,0.311,Medium,Low_Risk
CUST0533,33,Male,Married,University,Employed,105,93675,14,3,1,0.57,2,0,0,1,0.311,Medium,Low_Risk
CUST2234,36,Male,Single,Primary,Employed,108,32921,15,2,0,0.57,0,0,0,1,0.311,Medium,Low_Risk
CUST1911,31,Male,Single,Primary,Employed,57,254248,18,2,0,0.57,1,1,0,1,0.311,Medium,Low_Risk
CUST2350,39,Male,Married,Secondary,Employed,115,24026,14,1,1,0.73,1,1,1,1,0.311,Low,Low_Risk
CUST0125,45,Male,Single,,Self-employed,22,326892,22,3,0,0.52,1,1,0,1,0.311,High,Low_Risk
CUST1096,21,Male,Married,,Employed,97,61682,16,4,0,0.54,0,0,0,1,0.31,Medium,Low_Risk
CUST1541,25,Female,Married,Secondary,Self-employed,84,63946,18,2,0,0.8,0,0,0,1,0.31,Medium,Low_Risk
CUST0217,42,Female,Single,Secondary,Employed,81,212061,15,1,1,0.53,1,0,0,1,0.31,Low,Low_Risk
CUST0690,18,Female,Single,Secondary,Employed,37,5954,27,1,1,0.7,2,0,1,1,0.31,Medium,Low_Risk
CUST2604,18,Female,Married,,Employed,36,481733,16,1,0,0.97,1,0,0,1,0.31,Low,Low_Risk
CUST0002,52,Female,Single,Primary,Self-employed,44,83725,24,1,2,0.98,2,0,0,1,0.31,Medium,Medium_Risk
CUST0912,25,Male,Single,Primary,Self-employed,111,6389,15,2,0,0.94,0,0,1,1,0.31,Medium,Low_Risk
CUST2009,26,Male,Married,Secondary,Employed,14,504169,19,2,0,0.69,0,0,0,1,0.31,Medium,Low_Risk
CUST0160,38,Female,Married,Secondary,Self-employed,108,21462,15,1,1,0.98,1,1,0,1,0.309,Low,Low_Risk
CUST1895,43,Male,Married,Secondary,Self-employed,125,75006,11,1,1,0.88,1,1,0,1,0.309,Low,Low_Risk
CUST1776,41,Male,Single,Primary,Employed,68,86793,20,4,0,0.89,1,1,0,1,0.309,High,Low_Risk
CUST2612,30,Male,Married,University,Self-employed,123,88372,11,2,0,0.61,0,1,0,1,0.309,Low,Low_Risk
CUST0031,26,Female,Single,Secondary,Employed,65,234948,17,3,0,0.93,1,1,1,1,0.309,Medium,Low_Risk
CUST2766,53,Male,Married,,Employed,62,128772,20,1,0,0.6,4,0,1,1,0.309,Medium,Low_Risk
CUST2082,44,Male,Single,Secondary,Employed,95,152607,14,3,1,0.53,0,0,0,1,0.308,Medium,Low_Risk
CUST2307,37,Male,Married,,Unemployed,34,487379,16,2,0,0.86,1,1,0,1,0.308,Medium,Low_Risk
CUST0260,41,Female,Married,Secondary,Self-employed,134,11628,11,1,0,0.5,1,1,0,1,0.308,Low,Low_Risk
CUST0949,37,Female,Married,Primary,Employed,113,26573,14,3,0,0.94,1,1,0,1,0.308,Medium,Low_Risk
CUST2593,26,Female,Divorced,Secondary,Employed,59,439575,13,2,0,0.53,1,0,1,1,0.308,Medium,Low_Risk
CUST0795,43,Male,Divorced,Primary,Employed,111,42480,14,3,1,0.53,0,0,1,1,0.308,Medium,Low_Risk
CUST2567,26,Male,Married,Secondary,Employed,53,272036,18,3,0,0.91,1,1,0,1,0.308,Medium,Low_Risk
CUST1366,47,Male,Single,,Self-employed,61,421948,13,1,0,0.6,3,1,1,1,0.307,Low,Low_Risk
CUST1258,22,Female,Single,Secondary,Self-employed,123,41126,12,2,0,0.68,2,0,1,1,0.307,Low,Low_Risk
CUST1201,29,Female,Married,Secondary,Employed,45,191989,21,2,0,0.6,1,1,0,1,0.307,Medium,Low_Risk
CUST2299,42,Male,Married,,Employed,5,598052,18,3,0,0.96,2,1,0,1,0.307,Medium,Low_Risk
CUST0910,18,Female,Married,Secondary,Employed,122,257033,7,2,0,0.56,4,0,0,1,0.307,Low,Low_Risk
CUST0042,29,Female,Married,Secondary,Self-employed,11,513794,19,3,0,0.6,1,1,0,1,0.307,Medium,Low_Risk
CUST0358,39,Female,Married,,Employed,129,82107,10,2,0,0.62,2,0,1,1,0.307,Low,Low_Risk
CUST0602,32,Male,Single,Secondary,Self-employed,108,59437,14,2,0,0.85,0,1,0,1,0.307,Medium,Low_Risk
CUST1142,32,Male,Single,University,Unemployed,66,135195,19,1,0,0.98,0,0,0,1,0.307,Medium,Low_Risk
CUST1207,25,Female,Married,Secondary,Self-employed,59,139887,20,1,1,0.71,0,1,0,1,0.307,Medium,Low_Risk
CUST2978,38,Female,Single,University,Unemployed,16,350992,22,1,1,0.71,0,0,1,1,0.307,Medium,Low_Risk
CUST2096,18,Female,Divorced,Secondary,Employed,17,427668,20,4,0,0.73,1,1,1,1,0.307,High,Low_Risk
CUST1559,28,Female,Married,Secondary,Employed,48,424556,15,1,0,0.75,1,1,0,1,0.306,Low,Low_Risk
CUST1672,40,Female,Married,University,Self-employed,92,80430,16,2,0,0.66,1,0,0,1,0.306,Medium,Low_Risk
CUST0525,49,Male,Divorced,Secondary,Self-employed,128,128770,9,3,1,0.74,1,1,0,1,0.306,Medium,Low_Risk
CUST0162,47,Male,Single,Primary,Self-employed,54,511355,12,1,1,0.72,2,1,0,1,0.306,Low,Low_Risk
CUST0257,34,Male,Married,Secondary,Self-employed,113,16999,14,4,1,0.75,1,1,1,1,0.306,Medium,Low_Risk
CUST2412,50,Male,Single,Secondary,Employed,16,344960,22,3,1,0.97,1,1,0,1,0.306,High,Low_Risk
CUST0911,18,Male,Single,University,Self-employed,122,43600,12,1,0,0.79,2,1,1,1,0.306,Low,Low_Risk
CUST1007,39,Male,Divorced,University,Employed,134,2600,11,2,0,0.51,0,1,0,1,0.306,Low,Low_Risk
CUST0090,22,Female,Married,Secondary,Employed,36,379470,18,3,0,0.83,3,0,0,1,0.306,Medium,Low_Risk
CUST1279,39,Male,Divorced,Secondary,Employed,140,39850,9,2,0,0.84,0,0,0,1,0.305,Low,Low_Risk
CUST2015,33,Female,Single,Primary,Self-employed,75,62371,19,3,0,0.66,0,1,0,1,0.305,Medium,Low_Risk
CUST2729,32,Female,Single,Primary,Employed,102,262252,10,1,0,0.7,0,1,0,1,0.305,Low,Low_Risk
CUST2135,32,Male,Divorced,University,Self-employed,80,157321,16,4,0,0.73,4,1,1,1,0.305,Medium,Low_Risk
CUST0693,18,Male,Married,Secondary,Employed,89,12075,18,1,0,0.57,1,0,0,1,0.305,Medium,Low_Risk
CUST1137,32,Female,Single,,Unemployed,87,278751,12,1,1,0.54,0,1,0,1,0.305,Low,Low_Risk
CUST2127,47,Male,Single,,Self-employed,83,10890,19,1,0,0.55,1,1,0,1,0.305,Medium,Low_Risk
CUST1465,53,Female,Single,Primary,Self-employed,90,4362,18,1,1,0.85,1,1,0,1,0.305,Medium,Low_Risk
CUST2910,27,Female,Single,Primary,Employed,43,368775,17,1,0,0.62,0,0,0,1,0.305,Low,Low_Risk
CUST0076,35,Female,Single,Secondary,Employed,142,28755,9,2,0,0.96,0,0,1,1,0.305,Low,Low_Risk
CUST2117,28,Male,Married,University,Employed,72,169556,17,1,1,0.8,0,1,0,1,0.305,Low,Low_Risk
CUST2099,36,Female,Single,Secondary,Self-employed,65,1498,22,1,0,0.51,0,1,0,1,0.304,Medium,Low_Risk
CUST1359,29,Female,Married,Primary,Employed,93,65270,16,2,0,0.67,3,0,0,1,0.304,Medium,Low_Risk
CUST2847,37,Male,Single,Secondary,Employed,79,160472,16,3,0,0.78,3,0,0,1,0.304,Medium,Low_Risk
CUST0770,39,Male,Single,University,Employed,88,139026,15,1,0,0.63,0,0,0,1,0.304,Low,Low_Risk
CUST2865,38,Male,Divorced,University,Self-employed,98,30348,16,2,0,0.84,2,1,0,1,0.304,Medium,Low_Risk
CUST0644,37,Female,Married,Secondary,Employed,90,82386,16,3,1,0.56,1,0,0,1,0.304,Medium,Low_Risk
CUST1204,37,Female,Single,University,Unemployed,49,446982,14,1,0,0.91,1,0,0,1,0.303,Low,Low_Risk
CUST0379,32,Male,Married,Secondary,Self-employed,79,240331,14,2,0,0.65,1,1,0,1,0.303,Medium,Low_Risk
CUST0151,40,Male,Married,,Employed,71,82437,19,2,0,0.53,1,1,0,1,0.303,Medium,Low_Risk
CUST0217,43,Female,Single,Secondary,Employed,118,14061,13,2,0,0.59,1,1,1,1,0.303,Medium,Low_Risk
CUST0244,21,Male,Married,Primary,Employed,78,161821,16,1,0,0.62,1,0,1,1,0.303,Low,Low_Risk
CUST0498,33,Female,Single,Secondary,Self-employed,69,353891,13,3,0,0.86,2,0,0,1,0.303,Medium,Low_Risk
CUST0343,24,Male,Married,Secondary,Unemployed,74,21064,20,3,0,0.91,1,1,0,1,0.303,Medium,Low_Risk
CUST2483,26,Male,Single,Secondary,Unemployed,125,10766,12,1,0,0.9,1,1,0,1,0.303,Low,Low_Risk
CUST1498,62,Female,Single,Secondary,Unemployed,62,396844,13,3,0,0.96,3,1,0,1,0.302,Medium,Low_Risk
CUST2910,46,Male,Single,Primary,Employed,12,653941,15,2,0,0.99,1,0,0,1,0.302,Medium,Low_Risk
CUST0068,37,Male,Single,Secondary,Self-employed,71,165456,17,1,0,0.52,1,1,0,1,0.302,Low,Low_Risk
CUST1464,18,Female,Single,Secondary,Self-employed,130,11327,11,1,0,0.73,1,1,1,1,0.302,Low,Low_Risk
CUST2684,50,Female,Single,Secondary,Employed,119,3107,13,1,0,0.68,1,1,1,1,0.302,Low,Low_Risk
CUST0178,20,Male,Divorced,Primary,Employed,72,157140,17,2,0,0.75,0,1,0,1,0.302,Medium,Low_Risk
